accession,num_hits,num_seqs,num_pred_res,num_pred_int,num_pred_sus,species,actual_phenotype
ERR2133912,66,16,1,2,13,neisseria_gonorrhoeae,Susceptible
ERR2133913,99,39,6,2,31,neisseria_gonorrhoeae,Susceptible
ERR2133914,99,28,5,1,22,neisseria_gonorrhoeae,Susceptible
ERR2133915,99,34,11,2,21,neisseria_gonorrhoeae,Susceptible
ERR2133916,97,24,3,0,21,neisseria_gonorrhoeae,Susceptible
ERR2133918,70,26,1,11,14,neisseria_gonorrhoeae,Susceptible
ERR2133919,70,28,0,16,12,neisseria_gonorrhoeae,Susceptible
ERR2133920,70,30,0,20,10,neisseria_gonorrhoeae,Susceptible
ERR2133921,70,25,0,8,17,neisseria_gonorrhoeae,Susceptible
ERR2133922,99,38,6,3,29,neisseria_gonorrhoeae,Susceptible
ERR2133923,99,34,6,4,24,neisseria_gonorrhoeae,Susceptible
ERR2133924,68,21,0,1,20,neisseria_gonorrhoeae,Susceptible
ERR2133925,70,29,0,3,26,neisseria_gonorrhoeae,Susceptible
ERR2133926,70,28,2,4,22,neisseria_gonorrhoeae,Susceptible
ERR2133927,70,24,3,2,19,neisseria_gonorrhoeae,Susceptible
ERR2133928,70,38,3,3,32,neisseria_gonorrhoeae,Susceptible
ERR2133929,72,20,0,13,7,neisseria_gonorrhoeae,Susceptible
ERR2133930,72,26,0,18,8,neisseria_gonorrhoeae,Susceptible
ERR2133931,68,19,0,3,16,neisseria_gonorrhoeae,Susceptible
ERR2133933,74,42,0,24,18,neisseria_gonorrhoeae,Susceptible
ERR2133934,74,25,0,17,8,neisseria_gonorrhoeae,Susceptible
ERR2133935,72,22,0,12,10,neisseria_gonorrhoeae,Susceptible
ERR2133939,71,24,0,3,21,neisseria_gonorrhoeae,Susceptible
ERR2133940,72,29,0,21,8,neisseria_gonorrhoeae,Susceptible
ERR2133942,61,18,5,6,7,neisseria_gonorrhoeae,Susceptible
ERR2133943,62,26,7,9,10,neisseria_gonorrhoeae,Susceptible
ERR2133946,69,27,1,15,11,neisseria_gonorrhoeae,Susceptible
ERR2133947,69,18,0,10,8,neisseria_gonorrhoeae,Susceptible
ERR2133948,69,30,0,15,15,neisseria_gonorrhoeae,Susceptible
ERR2133949,70,26,3,0,23,neisseria_gonorrhoeae,Susceptible
ERR2133950,70,27,1,2,24,neisseria_gonorrhoeae,Susceptible
ERR2133951,70,23,1,2,20,neisseria_gonorrhoeae,Susceptible
ERR2133952,70,16,1,0,15,neisseria_gonorrhoeae,Susceptible
ERR2133953,70,24,1,1,22,neisseria_gonorrhoeae,Susceptible
ERR2133955,69,25,2,3,20,neisseria_gonorrhoeae,Susceptible
ERR2133956,70,15,1,0,14,neisseria_gonorrhoeae,Susceptible
ERR2133958,68,4,1,0,3,neisseria_gonorrhoeae,Resistant
ERR2133960,64,6,5,0,1,neisseria_gonorrhoeae,Resistant
ERR2133963,64,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR2133965,63,7,5,0,2,neisseria_gonorrhoeae,Resistant
ERR2133971,71,8,4,0,4,neisseria_gonorrhoeae,Resistant
ERR2133973,68,8,2,0,6,neisseria_gonorrhoeae,Resistant
ERR2133984,77,9,0,6,3,neisseria_gonorrhoeae,Resistant
ERR2209391,76,6,6,0,0,escherichia_coli,Resistant
ERR2209393,75,6,6,0,0,escherichia_coli,Resistant
ERR2209631,0,2,0,0,2,escherichia_coli,Susceptible
ERR2209632,73,7,7,0,0,salmonella_enterica,Resistant
ERR2209634,8,1,0,0,1,escherichia_coli,Susceptible
ERR2209640,0,4,0,0,4,escherichia_coli,Susceptible
ERR2209641,12,2,0,0,2,escherichia_coli,Susceptible
ERR2209642,87,2,2,0,0,escherichia_coli,Resistant
ERR2209645,0,2,0,0,2,escherichia_coli,Susceptible
ERR2209705,82,7,7,0,0,escherichia_coli,Resistant
ERR2209708,94,3,3,0,0,escherichia_coli,Resistant
ERR2209713,89,3,3,0,0,escherichia_coli,Resistant
ERR2209721,7,1,0,0,1,escherichia_coli,Susceptible
ERR2209725,12,1,0,0,1,escherichia_coli,Susceptible
ERR2209726,58,30,1,21,8,escherichia_coli,Susceptible
ERR2209727,85,7,7,0,0,escherichia_coli,Resistant
ERR2209728,11,1,1,0,0,escherichia_coli,Resistant
ERR2209730,14,2,0,0,2,escherichia_coli,Susceptible
ERR2209734,0,4,0,0,4,escherichia_coli,Susceptible
ERR2209736,14,1,1,0,0,escherichia_coli,Resistant
ERR2209737,81,6,5,0,1,escherichia_coli,Resistant
ERR2209744,84,10,10,0,0,escherichia_coli,Resistant
ERR222892,68,41,1,26,14,neisseria_gonorrhoeae,Intermediate
ERR222894,63,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR222897,73,43,0,37,6,neisseria_gonorrhoeae,Intermediate
ERR222899,64,24,1,1,22,neisseria_gonorrhoeae,Susceptible
ERR222900,68,6,0,2,4,neisseria_gonorrhoeae,Resistant
ERR222902,68,8,2,2,4,neisseria_gonorrhoeae,Resistant
ERR222906,67,37,0,29,8,neisseria_gonorrhoeae,Intermediate
ERR222915,66,6,1,0,5,neisseria_gonorrhoeae,Resistant
ERR222918,72,37,0,29,8,neisseria_gonorrhoeae,Intermediate
ERR222919,70,19,1,11,7,neisseria_gonorrhoeae,Susceptible
ERR222920,68,42,1,31,10,neisseria_gonorrhoeae,Intermediate
ERR222922,68,33,1,27,5,neisseria_gonorrhoeae,Intermediate
ERR222923,73,32,0,29,3,neisseria_gonorrhoeae,Intermediate
ERR222924,68,33,1,27,5,neisseria_gonorrhoeae,Intermediate
ERR222926,64,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR222928,63,2,1,0,1,neisseria_gonorrhoeae,Resistant
ERR222933,98,8,4,0,4,neisseria_gonorrhoeae,Resistant
ERR222934,61,9,6,0,3,neisseria_gonorrhoeae,Resistant
ERR222935,99,7,2,1,4,neisseria_gonorrhoeae,Resistant
ERR222940,63,4,2,0,2,neisseria_gonorrhoeae,Resistant
ERR222941,59,25,3,14,8,neisseria_gonorrhoeae,Intermediate
ERR223608,63,5,3,0,2,neisseria_gonorrhoeae,Resistant
ERR223613,89,5,4,0,1,neisseria_gonorrhoeae,Resistant
ERR223621,63,4,4,0,0,neisseria_gonorrhoeae,Resistant
ERR223625,63,6,5,0,1,neisseria_gonorrhoeae,Resistant
ERR223626,73,36,0,27,9,neisseria_gonorrhoeae,Intermediate
ERR223630,64,22,7,5,10,neisseria_gonorrhoeae,Susceptible
ERR223631,63,3,2,0,1,neisseria_gonorrhoeae,Resistant
ERR223632,73,36,0,30,6,neisseria_gonorrhoeae,Intermediate
ERR223637,62,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR223638,102,9,4,4,1,neisseria_gonorrhoeae,Resistant
ERR223640,98,10,7,0,3,neisseria_gonorrhoeae,Resistant
ERR223641,63,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR223649,62,3,1,0,2,neisseria_gonorrhoeae,Resistant
ERR223651,46,8,6,0,2,neisseria_gonorrhoeae,Resistant
ERR223661,64,6,3,2,1,neisseria_gonorrhoeae,Resistant
ERR223663,63,6,4,0,2,neisseria_gonorrhoeae,Resistant
ERR223664,98,8,5,1,2,neisseria_gonorrhoeae,Resistant
ERR223665,63,8,5,0,3,neisseria_gonorrhoeae,Resistant
ERR223666,64,7,4,0,3,neisseria_gonorrhoeae,Resistant
ERR223671,64,33,7,16,10,neisseria_gonorrhoeae,Intermediate
ERR223672,63,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR223675,67,35,0,27,8,neisseria_gonorrhoeae,Intermediate
ERR223680,73,40,0,37,3,neisseria_gonorrhoeae,Intermediate
ERR223684,62,4,2,0,2,neisseria_gonorrhoeae,Resistant
ERR223686,66,4,3,1,0,neisseria_gonorrhoeae,Resistant
ERR223687,64,4,3,1,0,neisseria_gonorrhoeae,Resistant
ERR223689,70,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR223690,74,22,1,1,20,neisseria_gonorrhoeae,Susceptible
ERR223691,62,6,4,0,2,neisseria_gonorrhoeae,Resistant
ERR223692,68,7,1,2,4,neisseria_gonorrhoeae,Resistant
ERR223695,64,8,7,0,1,neisseria_gonorrhoeae,Resistant
ERR223698,72,38,0,33,5,neisseria_gonorrhoeae,Intermediate
ERR2309518,3,3,0,1,2,staphylococcus_aureus,Intermediate
ERR2309521,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309526,2,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309529,3,1,0,1,0,staphylococcus_aureus,Intermediate
ERR2309531,3,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309534,13,2,0,0,2,staphylococcus_aureus,Susceptible
ERR2309535,14,2,2,0,0,staphylococcus_aureus,Resistant
ERR2309541,190,16,16,0,0,staphylococcus_aureus,Resistant
ERR2309542,2,4,0,1,3,staphylococcus_aureus,Intermediate
ERR2309543,157,17,17,0,0,staphylococcus_aureus,Resistant
ERR2309544,5,1,0,1,0,staphylococcus_aureus,Intermediate
ERR2309548,190,13,13,0,0,staphylococcus_aureus,Resistant
ERR2309549,2,3,0,0,3,staphylococcus_aureus,Susceptible
ERR2309553,10,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309555,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309556,13,5,3,0,2,staphylococcus_aureus,Susceptible
ERR2309558,13,9,5,0,4,staphylococcus_aureus,Susceptible
ERR2309561,3,3,0,1,2,staphylococcus_aureus,Intermediate
ERR2309563,2,2,0,0,2,staphylococcus_aureus,Intermediate
ERR2309568,2,3,0,0,3,staphylococcus_aureus,Susceptible
ERR2309570,3,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309571,2,1,0,1,0,staphylococcus_aureus,Intermediate
ERR2309573,13,3,1,0,2,staphylococcus_aureus,Intermediate
ERR2309575,190,14,14,0,0,staphylococcus_aureus,Resistant
ERR2309576,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309579,3,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309580,3,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309581,4,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309582,3,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309583,2,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309585,2,3,0,1,2,staphylococcus_aureus,Intermediate
ERR2309586,2,1,0,1,0,staphylococcus_aureus,Intermediate
ERR2309587,3,2,0,0,2,staphylococcus_aureus,Intermediate
ERR2309590,2,2,0,0,2,staphylococcus_aureus,Susceptible
ERR2309591,2,2,0,0,2,staphylococcus_aureus,Susceptible
ERR2309592,3,2,0,0,2,staphylococcus_aureus,Susceptible
ERR2309593,2,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309596,13,3,2,0,1,staphylococcus_aureus,Resistant
ERR2309598,2,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309600,189,22,22,0,0,staphylococcus_aureus,Resistant
ERR2309602,2,2,0,0,2,staphylococcus_aureus,Susceptible
ERR2309603,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309604,5,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309606,2,3,0,0,3,staphylococcus_aureus,Susceptible
ERR2309607,2,1,0,0,1,staphylococcus_aureus,Intermediate
ERR2309608,2,1,0,1,0,staphylococcus_aureus,Intermediate
ERR2309610,201,16,16,0,0,staphylococcus_aureus,Resistant
ERR2309612,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2309613,2,3,0,1,2,staphylococcus_aureus,Intermediate
ERR2309614,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR2540223,81,8,8,0,0,escherichia_coli,Resistant
ERR2580149,8,1,0,0,1,escherichia_coli,Susceptible
ERR2580151,65,27,3,0,24,escherichia_coli,Susceptible
ERR2580154,0,5,0,0,5,escherichia_coli,Susceptible
ERR2580155,10,6,0,3,3,escherichia_coli,Intermediate
ERR2580158,0,3,0,0,3,escherichia_coli,Susceptible
ERR2580159,0,1,0,0,1,escherichia_coli,Susceptible
ERR2580161,0,5,0,0,5,escherichia_coli,Susceptible
ERR2580162,0,2,0,0,2,escherichia_coli,Susceptible
ERR2580164,7,1,0,0,1,escherichia_coli,Susceptible
ERR2580165,0,4,0,0,4,escherichia_coli,Susceptible
ERR2580166,0,1,0,0,1,escherichia_coli,Susceptible
ERR2580167,0,4,0,0,4,escherichia_coli,Susceptible
ERR2580168,0,3,0,0,3,escherichia_coli,Susceptible
ERR2580172,0,5,0,0,5,escherichia_coli,Susceptible
ERR3164639,63,39,13,25,1,klebsiella_pneumoniae,Intermediate
ERR3164647,96,55,16,37,2,klebsiella_pneumoniae,Intermediate
ERR3164661,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
ERR3164667,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
ERR3164669,3,1,0,0,1,klebsiella_pneumoniae,Intermediate
ERR3164678,0,5,0,0,5,klebsiella_pneumoniae,Susceptible
ERR3164679,95,41,13,27,1,klebsiella_pneumoniae,Intermediate
ERR3164682,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
ERR3164685,0,4,0,3,1,klebsiella_pneumoniae,Intermediate
ERR3164691,0,3,0,3,0,klebsiella_pneumoniae,Intermediate
ERR3164695,63,27,6,21,0,klebsiella_pneumoniae,Intermediate
ERR3164706,3,2,0,0,2,klebsiella_pneumoniae,Susceptible
ERR3164709,0,2,0,2,0,klebsiella_pneumoniae,Intermediate
ERR3164714,0,9,0,8,1,klebsiella_pneumoniae,Intermediate
ERR3164723,4,1,0,1,0,klebsiella_pneumoniae,Intermediate
ERR3164735,96,38,8,29,1,klebsiella_pneumoniae,Intermediate
ERR3164753,4,1,0,0,1,klebsiella_pneumoniae,Intermediate
ERR3164758,3,1,0,0,1,klebsiella_pneumoniae,Intermediate
ERR3164759,52,1,0,0,1,klebsiella_pneumoniae,Susceptible
ERR3164771,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
ERR3164772,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
ERR3164775,96,56,18,36,2,klebsiella_pneumoniae,Intermediate
ERR3449879,0,1,0,0,1,escherichia_coli,Resistant
ERR3449880,8,3,0,0,3,escherichia_coli,Susceptible
ERR3449881,9,1,1,0,0,escherichia_coli,Resistant
ERR3449883,8,1,0,0,1,escherichia_coli,Susceptible
ERR3449886,13,1,0,0,1,escherichia_coli,Susceptible
ERR349887,70,8,4,1,3,neisseria_gonorrhoeae,Resistant
ERR349889,69,11,1,0,10,neisseria_gonorrhoeae,Resistant
ERR349897,76,8,3,1,4,neisseria_gonorrhoeae,Resistant
ERR349903,70,6,2,1,3,neisseria_gonorrhoeae,Resistant
ERR349906,72,9,1,5,3,neisseria_gonorrhoeae,Resistant
ERR349911,69,12,1,3,8,neisseria_gonorrhoeae,Resistant
ERR349912,63,7,0,0,7,neisseria_gonorrhoeae,Resistant
ERR349913,62,5,3,0,2,neisseria_gonorrhoeae,Resistant
ERR349918,79,6,3,0,3,neisseria_gonorrhoeae,Resistant
ERR349920,70,12,3,1,8,neisseria_gonorrhoeae,Resistant
ERR349921,72,34,2,14,18,neisseria_gonorrhoeae,Intermediate
ERR349922,70,3,0,1,2,neisseria_gonorrhoeae,Resistant
ERR349928,83,45,4,22,19,neisseria_gonorrhoeae,Intermediate
ERR349933,66,7,0,0,7,neisseria_gonorrhoeae,Resistant
ERR349934,102,49,3,23,23,neisseria_gonorrhoeae,Intermediate
ERR349936,68,7,1,2,4,neisseria_gonorrhoeae,Resistant
ERR349938,71,5,4,0,1,neisseria_gonorrhoeae,Resistant
ERR349943,70,5,0,2,3,neisseria_gonorrhoeae,Resistant
ERR349961,65,24,1,12,11,neisseria_gonorrhoeae,Intermediate
ERR349964,96,10,5,0,5,neisseria_gonorrhoeae,Resistant
ERR349965,59,2,0,0,2,neisseria_gonorrhoeae,Resistant
ERR349968,97,8,4,0,4,neisseria_gonorrhoeae,Resistant
ERR349970,64,8,3,1,4,neisseria_gonorrhoeae,Resistant
ERR349973,101,9,5,2,2,neisseria_gonorrhoeae,Resistant
ERR349985,102,13,6,1,6,neisseria_gonorrhoeae,Resistant
ERR349986,68,6,1,0,5,neisseria_gonorrhoeae,Resistant
ERR349988,61,5,4,0,1,neisseria_gonorrhoeae,Resistant
ERR349991,86,8,2,0,6,neisseria_gonorrhoeae,Resistant
ERR349994,65,5,0,2,3,neisseria_gonorrhoeae,Resistant
ERR349996,70,9,2,0,7,neisseria_gonorrhoeae,Resistant
ERR349998,102,10,0,4,6,neisseria_gonorrhoeae,Resistant
ERR350002,97,6,1,2,3,neisseria_gonorrhoeae,Resistant
ERR350006,102,32,6,4,22,neisseria_gonorrhoeae,Susceptible
ERR350007,63,5,2,0,3,neisseria_gonorrhoeae,Resistant
ERR350011,79,9,3,1,5,neisseria_gonorrhoeae,Resistant
ERR350014,63,6,4,0,2,neisseria_gonorrhoeae,Resistant
ERR350015,95,6,3,2,1,neisseria_gonorrhoeae,Resistant
ERR350019,68,33,2,15,16,neisseria_gonorrhoeae,Intermediate
ERR350022,77,31,1,13,17,neisseria_gonorrhoeae,Intermediate
ERR350023,69,6,0,0,6,neisseria_gonorrhoeae,Resistant
ERR350027,100,37,4,4,29,neisseria_gonorrhoeae,Susceptible
ERR350028,96,6,4,0,2,neisseria_gonorrhoeae,Resistant
ERR350030,69,40,0,25,15,neisseria_gonorrhoeae,Intermediate
ERR350031,69,24,2,11,11,neisseria_gonorrhoeae,Susceptible
ERR350032,70,26,1,0,25,neisseria_gonorrhoeae,Susceptible
ERR350033,60,38,8,2,28,neisseria_gonorrhoeae,Susceptible
ERR350034,98,46,4,20,22,neisseria_gonorrhoeae,Intermediate
ERR350037,66,7,3,2,2,neisseria_gonorrhoeae,Resistant
ERR350038,65,44,0,37,7,neisseria_gonorrhoeae,Intermediate
ERR350040,71,5,1,0,4,neisseria_gonorrhoeae,Resistant
ERR350041,99,43,3,22,18,neisseria_gonorrhoeae,Intermediate
ERR350042,78,49,6,27,16,neisseria_gonorrhoeae,Intermediate
ERR350043,95,10,5,1,4,neisseria_gonorrhoeae,Resistant
ERR350046,5,3,0,2,1,neisseria_gonorrhoeae,Intermediate
ERR350051,99,58,7,21,30,neisseria_gonorrhoeae,Intermediate
ERR350055,100,9,4,1,4,neisseria_gonorrhoeae,Resistant
ERR350057,55,4,1,2,1,neisseria_gonorrhoeae,Resistant
ERR350060,55,10,2,3,5,neisseria_gonorrhoeae,Susceptible
ERR350067,71,8,1,0,7,neisseria_gonorrhoeae,Resistant
ERR352670,61,34,3,19,12,neisseria_gonorrhoeae,Intermediate
ERR352686,64,5,2,2,1,neisseria_gonorrhoeae,Resistant
ERR352698,62,4,2,0,2,neisseria_gonorrhoeae,Resistant
ERR352708,69,25,0,3,22,neisseria_gonorrhoeae,Susceptible
ERR352724,62,7,2,0,5,neisseria_gonorrhoeae,Resistant
ERR352736,66,4,2,1,1,neisseria_gonorrhoeae,Resistant
ERR352738,61,3,3,0,0,neisseria_gonorrhoeae,Resistant
ERR352741,70,7,0,5,2,neisseria_gonorrhoeae,Resistant
ERR352745,63,16,2,5,9,neisseria_gonorrhoeae,Intermediate
ERR352749,63,8,2,2,4,neisseria_gonorrhoeae,Resistant
ERR352753,63,6,3,0,3,neisseria_gonorrhoeae,Resistant
ERR352759,70,39,1,20,18,neisseria_gonorrhoeae,Intermediate
ERR352767,69,23,0,8,15,neisseria_gonorrhoeae,Susceptible
ERR352769,101,35,7,9,19,neisseria_gonorrhoeae,Susceptible
ERR352771,105,16,7,2,7,neisseria_gonorrhoeae,Resistant
ERR352786,65,24,2,11,11,neisseria_gonorrhoeae,Susceptible
ERR352792,64,28,3,5,20,neisseria_gonorrhoeae,Susceptible
ERR352801,85,9,0,5,4,neisseria_gonorrhoeae,Resistant
ERR352811,72,27,2,4,21,neisseria_gonorrhoeae,Susceptible
ERR363581,67,8,1,1,6,neisseria_gonorrhoeae,Resistant
ERR363584,68,18,2,7,9,neisseria_gonorrhoeae,Susceptible
ERR363586,59,31,0,17,14,neisseria_gonorrhoeae,Intermediate
ERR363587,59,7,2,0,5,neisseria_gonorrhoeae,Resistant
ERR363589,70,10,1,2,7,neisseria_gonorrhoeae,Resistant
ERR363591,68,33,0,16,17,neisseria_gonorrhoeae,Intermediate
ERR363592,69,36,0,24,12,neisseria_gonorrhoeae,Intermediate
ERR363593,72,34,5,18,11,neisseria_gonorrhoeae,Intermediate
ERR363594,72,30,2,17,11,neisseria_gonorrhoeae,Intermediate
ERR363599,62,5,1,1,3,neisseria_gonorrhoeae,Resistant
ERR363605,74,41,2,19,20,neisseria_gonorrhoeae,Intermediate
ERR363610,74,21,1,3,17,neisseria_gonorrhoeae,Susceptible
ERR363612,55,5,1,2,2,neisseria_gonorrhoeae,Resistant
ERR363614,64,4,0,1,3,neisseria_gonorrhoeae,Resistant
ERR363621,68,28,3,0,25,neisseria_gonorrhoeae,Susceptible
ERR363631,64,38,4,17,17,neisseria_gonorrhoeae,Intermediate
ERR363633,62,23,2,2,19,neisseria_gonorrhoeae,Susceptible
ERR363637,65,21,0,2,19,neisseria_gonorrhoeae,Susceptible
ERR363646,63,19,0,6,13,neisseria_gonorrhoeae,Susceptible
ERR363647,76,13,2,6,5,neisseria_gonorrhoeae,Susceptible
ERR363649,69,22,2,6,14,neisseria_gonorrhoeae,Susceptible
ERR363657,59,16,1,3,12,neisseria_gonorrhoeae,Susceptible
ERR363662,66,19,0,3,16,neisseria_gonorrhoeae,Susceptible
ERR363663,69,21,0,2,19,neisseria_gonorrhoeae,Susceptible
ERR363666,61,6,4,0,2,neisseria_gonorrhoeae,Resistant
ERR363669,64,18,2,4,12,neisseria_gonorrhoeae,Susceptible
ERR388280,63,27,8,9,10,neisseria_gonorrhoeae,Intermediate
ERR388285,102,6,3,0,3,neisseria_gonorrhoeae,Resistant
ERR388287,12,2,1,0,1,neisseria_gonorrhoeae,Resistant
ERR388299,73,46,0,40,6,neisseria_gonorrhoeae,Intermediate
ERR388306,102,39,3,6,30,neisseria_gonorrhoeae,Susceptible
ERR388308,59,3,1,0,2,neisseria_gonorrhoeae,Resistant
ERR388319,66,41,1,15,25,neisseria_gonorrhoeae,Intermediate
ERR388323,71,3,0,0,3,neisseria_gonorrhoeae,Resistant
ERR388326,97,48,7,23,18,neisseria_gonorrhoeae,Intermediate
ERR388327,100,36,3,6,27,neisseria_gonorrhoeae,Susceptible
ERR388329,93,10,4,0,6,neisseria_gonorrhoeae,Resistant
ERR388331,69,29,0,15,14,neisseria_gonorrhoeae,Susceptible
ERR388333,60,20,2,0,18,neisseria_gonorrhoeae,Susceptible
ERR388335,62,4,3,0,1,neisseria_gonorrhoeae,Resistant
ERR388341,15,4,0,2,2,neisseria_gonorrhoeae,Intermediate
ERR388347,100,6,1,3,2,neisseria_gonorrhoeae,Resistant
ERR388353,68,5,2,0,3,neisseria_gonorrhoeae,Resistant
ERR388355,100,8,3,1,4,neisseria_gonorrhoeae,Resistant
ERR388356,64,3,0,1,2,neisseria_gonorrhoeae,Resistant
ERR388361,67,39,1,17,21,neisseria_gonorrhoeae,Intermediate
ERR388362,99,13,3,2,8,neisseria_gonorrhoeae,Resistant
ERR388363,66,10,6,1,3,neisseria_gonorrhoeae,Resistant
ERR388371,76,8,3,0,5,neisseria_gonorrhoeae,Resistant
ERR388375,77,4,0,2,2,neisseria_gonorrhoeae,Resistant
ERR388377,78,10,5,0,5,neisseria_gonorrhoeae,Resistant
ERR388379,61,24,2,14,8,neisseria_gonorrhoeae,Intermediate
ERR388384,99,8,3,0,5,neisseria_gonorrhoeae,Resistant
ERR388385,62,4,2,1,1,neisseria_gonorrhoeae,Resistant
ERR388386,73,37,0,30,7,neisseria_gonorrhoeae,Intermediate
ERR388387,64,4,2,0,2,neisseria_gonorrhoeae,Resistant
ERR388393,62,1,0,0,1,neisseria_gonorrhoeae,Resistant
ERR388395,73,35,0,28,7,neisseria_gonorrhoeae,Intermediate
ERR388396,75,40,4,21,15,neisseria_gonorrhoeae,Intermediate
ERR388397,63,26,5,15,6,neisseria_gonorrhoeae,Intermediate
ERR388398,69,22,1,4,17,neisseria_gonorrhoeae,Susceptible
ERR388402,81,6,1,1,4,neisseria_gonorrhoeae,Resistant
ERR388403,70,4,1,0,3,neisseria_gonorrhoeae,Resistant
ERR388416,62,4,2,0,2,neisseria_gonorrhoeae,Resistant
ERR388419,63,5,2,1,2,neisseria_gonorrhoeae,Resistant
ERR388421,65,7,2,0,5,neisseria_gonorrhoeae,Resistant
ERR388422,73,39,1,23,15,neisseria_gonorrhoeae,Intermediate
ERR388425,71,34,2,23,9,neisseria_gonorrhoeae,Intermediate
ERR388428,68,22,0,8,14,neisseria_gonorrhoeae,Susceptible
ERR388429,101,37,9,10,18,neisseria_gonorrhoeae,Susceptible
ERR388430,105,10,7,1,2,neisseria_gonorrhoeae,Resistant
ERR388432,74,32,1,20,11,neisseria_gonorrhoeae,Intermediate
ERR388433,65,6,1,2,3,neisseria_gonorrhoeae,Resistant
ERR388434,55,3,0,1,2,neisseria_gonorrhoeae,Resistant
ERR388437,66,23,3,8,12,neisseria_gonorrhoeae,Susceptible
ERR388438,80,7,1,1,5,neisseria_gonorrhoeae,Resistant
ERR388440,64,24,3,4,17,neisseria_gonorrhoeae,Susceptible
ERR388448,61,7,2,1,4,neisseria_gonorrhoeae,Resistant
ERR388449,72,22,2,5,15,neisseria_gonorrhoeae,Susceptible
ERR388452,48,7,2,0,5,neisseria_gonorrhoeae,Resistant
ERR388454,67,23,3,3,17,neisseria_gonorrhoeae,Susceptible
ERR391724,100,7,5,2,0,streptococcus_pneumoniae,Resistant
ERR4013421,62,15,4,0,11,escherichia_coli,Susceptible
ERR4013424,0,1,0,0,1,escherichia_coli,Susceptible
ERR4013426,0,3,0,0,3,escherichia_coli,Susceptible
ERR4013427,12,2,0,0,2,escherichia_coli,Susceptible
ERR4013428,9,2,0,0,2,escherichia_coli,Susceptible
ERR4013429,2,1,0,0,1,escherichia_coli,Susceptible
ERR4013431,0,2,0,0,2,escherichia_coli,Susceptible
ERR4013444,0,5,0,0,5,escherichia_coli,Susceptible
ERR4013445,0,4,0,0,4,escherichia_coli,Susceptible
ERR4013446,0,5,0,0,5,escherichia_coli,Susceptible
ERR4013448,0,1,0,0,1,escherichia_coli,Susceptible
ERR4013452,86,6,6,0,0,escherichia_coli,Resistant
ERR4013454,8,4,0,0,4,escherichia_coli,Susceptible
ERR4013455,0,3,0,0,3,escherichia_coli,Susceptible
ERR4013457,45,12,4,6,2,escherichia_coli,Intermediate
ERR4013458,14,4,0,0,4,escherichia_coli,Susceptible
ERR4013460,0,5,0,0,5,escherichia_coli,Susceptible
ERR4013461,0,1,0,0,1,escherichia_coli,Susceptible
ERR4013462,3,2,0,0,2,escherichia_coli,Susceptible
ERR4013464,0,2,0,0,2,escherichia_coli,Susceptible
ERR410090,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR410094,3,1,0,0,1,staphylococcus_aureus,Susceptible
ERR410098,2,1,0,0,1,staphylococcus_aureus,Susceptible
ERR410105,3,2,0,0,2,staphylococcus_aureus,Susceptible
ERR410106,2,1,0,0,1,staphylococcus_aureus,Resistant
ERR410115,190,21,21,0,0,staphylococcus_aureus,Resistant
ERR410131,2,2,0,0,2,staphylococcus_aureus,Susceptible
ERR418320,190,11,11,0,0,staphylococcus_aureus,Resistant
ERR418321,190,18,18,0,0,staphylococcus_aureus,Resistant
ERR418324,190,16,16,0,0,staphylococcus_aureus,Resistant
ERR418332,190,20,20,0,0,staphylococcus_aureus,Resistant
